-77.269	2.3419	-35.719	88.971	-72.532	-63.898	-72.804	-55.477	-111.38	-30.802	-11.98	28.296	-7.0204	56.96	-12.406	-95.8	29.325	-139.2	-81.755	-11.652	-50.097	59.505	113.5	-69.246	55.917	23.187	-96.803	10.674	117.76	13.51	-47.705	-77.43	-13.133	32.655	-63.339	13.564	-10.759	-36.552	-61.336	52.002	-94.221	-11.944	-25.581	28.704	-11.368	-15.539	-33.141	44.069	-38.355	-82.964	156.87	-5.8925	-37.09	-130.72	4.7992	-35.14	-64.223	-53.668	64.268	24.237	-70.944	84.232	97.544	-92.523	54.881	1.1719	-26.84	14.327	11.655	43.414	-23.694	54.026	-0.76353	-11.266	-106.46	22.601	-40.934	-14.15	-101.87	-2.1128	-36.33	-24.334	-39.564	1.2092	-115.18	21.047	-61.636	51.965	90.823	30.449	-53.886	-88.433	94.182	72.09	-117.33	27.751	27.388	87.05	-82.652	14.356
26.71	-44.566	-58.909	-26.057	14.732	-120.85	-45.12	-129.78	36.902	54.879	14.026	-88.372	-46.355	13.637	-147.51	-40.167	48.275	-74.747	-91.542	77.615	-42.923	170.73	-54.467	87.84	-77.757	-4.6752	42.196	-42.107	-30.217	-33.034	-54.203	-2.3541	-4.3631	-52.403	67.289	-1.9309	71.913	-81.133	92.325	-31.849	-14.241	19.114	-47.237	2.4061	35.211	-14.549	-11.023	-63.902	-49.885	83.078	-51.415	-113.98	-109.61	-19.093	107.32	20.283	-52.451	132.98	-47.062	-14.547	-30.519	33.369	-7.2718	-40.152	-8.4609	-110.11	-132.41	105.26	80.746	129.88	-0.09871	22.784	85.641	85.365	-3.5832	78.485	-5.7401	-21.328	73.983	-32.647	-55.755	-21.584	66.701	46.708	-18.888	-60.794	-61.828	73.54	-2.1386	-5.0363	135.17	-42.698	-16.489	70.918	-120.98	-69.107	70.927	20.257	-8.6779	6.2784
-58.838	32.868	-33.48	-43.062	29.434	-22.17	-94.423	-108.88	43.392	103.78	54.915	-95.08	-36.429	-21.212	-161.76	12.554	84.7	-84.516	-88.025	143.61	-105.83	193.3	-103.59	126.87	50.455	53.148	70.492	-1.3353	19.3	7.6248	-65.607	36.254	-22.089	-25.516	38.875	-34.822	9.5424	-18.266	95.047	25.852	2.4713	101.62	30.644	-17.693	21.779	5.8944	-4.3103	-73.602	-82.709	34.011	-1.5865	-92.112	-111.45	-15.593	44.604	22.897	-30.68	82.308	-78.979	-49.255	28.385	-28.366	-46.528	32.687	-1.446	-108.1	-145.23	72.237	51.385	135.79	-64.177	11.264	3.7524	20.95	-36.24	81.829	-21.492	-7.886	93.511	-13.981	13.207	-13.246	25.729	60.93	27.49	-87.74	-80.945	18.544	16.658	9.8417	106.26	-38.715	-25.142	-6.1524	-25.458	-84.346	-6.5206	62.533	-61.542	23.355
-106.03	14.863	-100.41	33.353	-4.4963	-45.324	7.4336	-69.892	14.442	34.307	49.961	-82.53	-108.1	-46.499	-139.85	-46.054	44.073	-7.6456	-126.99	77.709	-65.524	190.52	-45.421	99.539	16.418	54.056	17.914	-47.279	64.138	15.691	-72.305	39.485	52.279	-43.159	68.714	71.806	65.772	-60.643	77.124	0.2227	28.379	40.556	-98.544	-21.601	80.881	12.101	-21.294	-5.9475	-46.522	57.862	-31.585	-102.54	-110.05	13.789	104.75	69.32	-108.82	177.32	-66.839	28.241	1.4655	-2.2553	-93.467	7.0839	-45.331	-121.7	-144.62	54.396	38.665	111.61	-67.209	-0.22914	8.2053	38.463	-78.036	87.198	1.6999	60.816	42.507	0.65103	6.6418	70.51	16.605	46.305	-20.946	-75.716	-34.519	-54.526	56.589	20.546	103.01	-87.117	-45.569	28.416	-100.02	-71.954	4.7019	45.599	-12.876	37.704
0.43319	29.682	-67.521	-9.5037	20.019	-97.97	-32.912	-111.88	46.116	102.49	33.433	-62.558	-46.066	-10.868	-73.799	11.541	56.93	-14.364	-102.35	110.73	-100.27	202.84	-38.924	75.751	25.44	43.354	81.873	-6.5707	-46.789	12.636	-32.316	28.482	6.5408	-20.199	71.66	11.138	45.751	-25.143	124.73	-62.487	19.273	17.184	-1.4995	-54.52	63.537	35.059	17.951	-105.58	-36.84	66.728	-39.949	-166.31	-32.482	-66.95	75.404	-2.8163	-86.497	117.7	-48.917	25.274	30.472	7.83	-97.784	-83.074	24.548	-119.93	-219.98	69.644	37.633	109.07	-67.651	-2.3239	0.081105	44.328	32.963	60.114	-53.228	68.769	90.711	2.5858	-58.271	-47.628	-42.094	-4.6123	29.328	-67.639	-91.569	-34.906	24.86	16.107	97.315	-36.514	-23.493	57.122	-37.976	-90.405	53.148	46.564	-57.692	-29.04
-5.3227	45.305	-41.945	-28.445	29.306	-35.821	-76.197	-26.228	3.0589	92.508	10.943	-52.092	-21.634	-51.556	-226.32	1.8955	131.02	-45.628	-57.518	120.42	-32.739	203.04	-79.384	34.181	-14.099	25.685	5.7581	1.71	-41.391	-1.8148	-94.383	48.971	21.404	-82.364	86.35	-59.297	71.037	-117.49	83.341	-3.7529	-8.3356	-17.022	-86.393	-27.47	28.808	21.154	43.958	-66.048	-43.011	47.259	-26.997	-121.6	-86.348	-23.302	156.92	0.3976	-68.278	81.72	-56.595	-22.409	-1.3858	-27.063	-49.055	-72.996	-20.12	-103.88	-91.813	85.568	68.623	193.49	-77.402	-33.432	113.41	29.324	-8.882	38.876	-16.222	-21.859	49.675	-3.574	-16.397	-13.279	-1.3179	87.565	-17.885	-69.7	-1.8212	18.334	-3.7279	81.988	82.065	-72.358	-56.755	47.109	-106.51	-42.039	41.855	56.942	-44.528	21.606
-37.553	-3.2853	-84.845	-9.0074	54.001	-97.114	-25.951	-56.618	13.058	84.724	20.843	-93.304	-110.19	4.781	-153.71	3.0574	25.71	-93.11	-54.369	70.774	-76.065	199.79	-73.75	-2.7126	48.64	45.91	13.229	-2.5843	25.784	19.963	-95.716	109.61	23.394	2.3756	68.3	-69.76	60.898	-101.33	87.687	-79.538	2.5543	52.851	-71.243	-8.2416	40.851	37.237	3.523	-7.351	-111.44	48.999	-20.918	-68.916	-93.643	-27.575	86.249	25.744	-72.191	142.55	-49.245	-67.923	25.357	-40.799	-17.019	-10.965	15.566	-149.79	-145.9	41.926	75.505	75.921	-117.26	90.42	70.821	19.919	-24.99	85.607	-11.927	49.27	44.916	39.921	1.5328	-0.77479	11.54	78.961	39.505	-0.067616	-79.617	-56.132	65.641	11.528	119.52	-18.581	-18.919	56.804	-117.22	-79.246	-24.207	76.882	-74.176	25.158
-53.737	-29.18	-61.212	19.974	4.2185	-97.508	-143.94	-84.631	20.031	129.77	66.766	-52.841	-64.846	20.306	-129.18	-5.9409	38.036	-62.761	-32.067	136.04	-52.283	174.35	-65.656	38.876	-13.452	-31.664	-26.286	-33.815	42.389	66.059	-79.037	67.393	64.128	-65.876	126.08	28.003	54.54	-31.086	85.254	-33.028	52.885	-11.519	-71.602	6.6079	65.352	44.252	24.115	-18.731	-106.08	67.965	-40.741	-66.521	-47.764	-23.271	61.297	16.337	-104.51	62.102	-14.538	-13.875	80.208	30.966	-49.385	-42.446	38.61	-126.58	-223.77	-2.0122	95.595	89	-83.152	9.8858	-2.3371	67.317	-11.949	53.243	-20.99	64.819	73.215	29.58	12.377	25.997	17.545	31.619	2.2859	-46.489	-72.791	13.78	1.947	18.642	117.44	-102.53	-61.955	68.602	-72.958	-87.529	-6.9209	63.218	-62.966	17.293
-89.225	51.538	-19.056	28.962	-103.81	-108.38	-73.851	-72.534	-88.398	-96.029	-89.856	19.212	83.342	9.7403	-11.296	-118	13.237	-100.84	-67.166	-75.44	-57.297	42.309	85.08	-40.251	74.586	80.669	-48.088	53.92	100.96	-37.591	-12.871	30.283	-60.316	39.6	-98.563	-21.619	19.907	18.394	-32.711	-3.9621	-91.105	-27.27	85.038	12.935	-2.5684	19.446	28.899	26.416	-102.11	-55.4	98.477	6.7912	-46.763	-120.55	23.814	-22.544	-94.085	34.356	78.342	30.25	-97.401	5.8054	146.76	-117.25	80.505	43.585	5.6431	-13.968	41.111	21.073	-6.509	36.46	48.467	22.356	-142.22	-3.9898	-10.262	70.571	-123.23	-13.069	-21.822	-40.285	-36.086	-52.936	-40.699	-74.55	-32.632	1.7691	90.821	33.967	8.1669	-72.058	53.739	117.43	-56.732	8.564	-10.713	126.18	-23.573	13.563
10.694	-67.052	-86.54	-35.84	71.191	-71.54	-34.419	-72.714	46.912	107.27	-15.637	-47.512	-74.305	-7.4244	-202.31	-15.335	64.478	-154.16	-76.365	81.295	-42.726	258.05	-47.728	101.15	-62.969	-27.416	71.617	-9.2217	26.806	9.2795	-89.641	14.135	-31.728	8.7219	99.112	-3.8846	48.811	-27.448	131.12	-72.678	-9.0843	-12.859	-52.799	-60.955	54.637	18.99	3.1783	-37.435	-59.166	28.226	-44.66	-93.456	-90.485	31.723	96.281	26.988	-46.192	126.51	-75.455	-28.437	1.8024	-44.03	-39.526	3.865	7.6192	-75.541	-98.384	70.586	73.23	163.45	-168.56	14.576	56.845	39.549	-54.231	56.362	38.719	-4.1398	56.119	-47.927	-12.188	75.91	10.264	39.102	-7.8723	-35.532	-95.579	43.818	17.787	49.438	145.29	-118.91	5.9786	45.325	-106.14	-95.753	-6.6899	53.425	-75.493	15.163
-15.862	-28.891	-1.8721	111.18	-44.186	-86.383	-137.83	-56.173	-113.06	-43.572	-38.151	119.09	-4.3487	64.317	79.792	-63.625	-55.969	-71.347	-78.798	-38.322	-54.042	32.167	44.894	-74.317	63.892	24.695	-50.193	-52.526	12.532	30.967	17.399	31.597	-77.559	28.501	-54.259	-16.208	-76.422	20.281	48.762	90.438	-27.403	-48.787	61.706	27.664	0.59475	18.356	9.1737	44.063	-97.682	-37.033	107	24.973	-51.597	-152.7	50.389	1.4811	-72.694	-32.837	38.554	50.825	-65.9	-25.293	130.52	-80.833	100.16	6.8841	13.233	4.1466	1.2055	4.2504	-7.0303	31.472	41.851	32.979	-131.6	15.504	-66.184	-6.1996	-100.04	-2.2798	-8.292	-70.559	-24.915	-36.873	-76.185	-81.737	-51.375	14.781	2.1599	89.854	-75.148	-41.881	75.833	86.744	-33.966	-49.264	27.552	125.49	-44.014	46.994
-126.07	-18.583	18.123	81.397	-76.25	-66.323	-83.723	-91.644	-82.681	-12.734	-16.33	91.793	-3.0832	8.4022	21.556	-58.222	-52.446	-27.334	-72.355	-37.282	-50.041	16.556	70.808	-97.861	21.342	74.745	-53.589	-8.878	27.339	0.52792	-10.009	-5.49	-9.5878	-31.795	-71.439	0.26043	-20.138	-23.1	-31.703	16.667	-76.398	-38.445	39.853	-23.022	-27.364	-45.255	16.505	-19.736	-133.12	-54.716	126.25	-28.985	-11.892	-139.05	58.047	-47.488	-54.765	15.324	108.23	36.175	-44.172	-16.894	164.95	-58.984	76.802	14.713	-25.551	8.0082	52.817	48.251	-11.068	50.712	75.953	80.607	-142.01	86.178	9.3309	-10.486	-19.438	-6.2228	-20.544	-26.941	-32.381	-31.399	-44.581	-35.992	-30.876	29.209	5.0667	40.354	6.6714	16.379	-1.6782	98.519	-27.312	11.731	3.1861	76.821	-79.978	1.7784
-29.3	-22.379	-10.292	70.92	-18.256	-96.983	-32.695	-48.013	-79.025	-43.191	-49.432	55.967	37.792	26.816	6.7462	-71.251	-0.56458	-30.579	-48.445	-110.91	-39.222	38.837	50.157	-65.967	11.425	14.401	-74.492	11.524	91.365	19.291	-47.09	-4.6326	-14.371	20.839	-105.14	12.449	9.0553	-23.884	-31.255	34.915	-76.055	-32.745	59.256	2.5078	-1.6383	16.785	-44.143	31.185	-85.909	-37.991	167.62	20.269	-24.455	-92.308	25.935	-40.792	-91.941	32.8	36.958	26.459	-24.125	5.0868	143.84	-74.44	26.012	18.468	18.627	-4.5822	25.999	20.52	-18.208	-17.004	14.36	65.717	-108.07	38.417	-15.034	-40.424	-41.082	-16.441	-30.795	-67.265	-57.659	-16.027	-86.509	11.764	-58.204	36.904	29.315	51.468	-49.551	-66.755	39.87	107.08	-36.123	-2.7695	44.639	90.48	-50.657	38.745
-38.358	3.3876	-36.407	51.04	-98.089	-37.284	-141.12	-96.707	-132.11	-90.346	-109.08	53.513	-6.4435	61.462	-74.347	-45.498	-2.8691	-146.99	-71.417	-20.879	-4.8312	5.0739	65.632	-87.22	8.9543	10.806	-124.15	-17.975	65.629	53.375	-13.166	-32.725	-19.417	72.454	-79.382	13.29	9.395	-55.944	-82.589	21.828	-76.222	-19.163	20.149	35.063	20.339	-99.728	-66.247	3.0362	-73.551	-113.3	103.84	25.769	-71.122	-73.949	35.117	-24.405	-85.261	25.954	49.941	57.776	-27.724	-25.17	183.97	-65.579	8.6975	-9.039	21.761	2.9783	105.04	18.069	-39.26	12.749	27.511	57.122	-121.25	-35.923	-56.289	1.6282	-75.012	74.759	-46.942	-70.789	-83.45	-37.702	-73.498	-31.795	-17.827	69.353	47.238	52.662	-32.845	-3.4875	41.936	161.59	-39.423	13.513	5.1491	99.937	-6.7366	24.061
-68.035	-16.601	-76.4	-42.604	19.099	-68.876	-31.019	-8.6065	4.8908	72.617	8.026	-87.36	-100.37	-16.995	-192.33	28.879	119.25	-74.437	-112.21	92.904	-30.587	194.66	-59.565	83.584	21.421	36.543	14.747	-46.269	-16.494	14.982	-102.35	85.433	-60.93	-12.638	97.333	47.235	51.844	-20.53	60.817	-44.333	-16.139	-91.148	-50.766	20.437	34.333	68.441	0.2488	-24.124	-62.162	106.63	-28.669	-90.589	-163.97	-26.959	75.725	1.8929	-66.186	90.527	-16.53	-49.909	8.398	57.497	-52.06	-23.399	-18.121	-108.28	-100.09	79.251	70.777	91.186	-49.785	96.058	88.732	44.141	22.989	38.377	64.704	51.89	39.409	31.303	4.6405	-43.935	-56.492	38.087	6.3642	-4.527	-63.924	-24.71	55.957	19.197	174.91	-99.87	-1.3185	-16.73	-154.52	-105.78	64.161	122.08	-34.99	-13.133
-10.476	-50.453	-79.577	-94.06	55.784	-78.331	-33.423	-78.175	-24.469	71.2	8.9752	-24.398	-61.679	4.2528	-134.69	-25.937	34.283	-55.493	-59.73	106.29	-22.994	231.95	-39.674	60.132	-14.571	16.028	86.114	-67.002	22.801	-0.24178	-69.994	3.8326	-35.268	-32.459	63.658	-13.738	55.493	-16.341	57.999	-0.6319	12.669	-38.15	-80.566	-34.173	-10.352	1.9303	-58.687	-34.131	-99.472	36.165	-70.352	-139.01	-94.586	-62.295	76.659	22.382	-68.563	178.12	-77.471	-13.712	-42.047	29.665	-60.417	-65.174	-38.901	-121.17	-156.74	63.462	101.92	104.61	-50.19	20.789	57.492	46.53	19.515	63.993	-26.601	61.381	86.799	-16.934	-3.1544	6.1098	-45.266	58.869	-3.0685	-46.307	-47.388	-3.7045	31.626	-21.003	54.35	-106.38	-89.975	-10.878	-89.244	-65.321	-5.9608	99.688	-79.861	22.683
-50.998	-25.826	-28.945	37.139	-44.823	-48.832	-72.609	-44.012	-134.93	-43.286	-17.108	55.849	7.964	35.283	-2.68	-62.268	-11.496	-64.2	-56.347	-45.864	-28.391	43.517	54.428	-34.192	25.434	17.599	-61.21	-29.492	84.954	39.593	-1.9477	24.353	-38.911	113.73	-65.249	-33.367	40.141	1.2144	28.504	45.859	-55.168	-25.791	18.665	77.031	-15.976	7.6454	-18.915	-22.086	-69.489	-55.886	165.92	-21.211	-99.143	-93.209	60.046	-16.184	-78.883	-26.148	22.775	46.915	-69.063	27.195	171.48	-38.277	48.499	-39.229	-14.542	24.13	7.3508	2.454	-22.602	30.175	-4.2519	98.418	-73.666	8.1915	-83.809	15.455	-108.99	4.2239	-34.238	-120.26	-47.241	4.4436	-37.759	-12.893	-51.769	95.157	19.873	-3.0814	9.001	-32.7	-16.646	28.914	-84.202	29.601	-9.4841	67.765	-59.504	28.534
-9.5113	-11.811	-13.948	23.415	-54.162	-11.352	-78.321	-76.72	-188.25	-105.84	-38.568	99.447	20.597	48.016	8.3048	-43.19	-32.135	-66.911	-89.709	13.112	-57.062	47.445	-0.021811	-96.868	18.586	4.9944	-44.348	0.39457	146.98	-66.853	-28.419	-41.572	-93.987	35.632	-29.943	31.873	-68.476	-43.534	-30.091	98.687	-120.46	-55.595	75.406	1.0356	19.915	-30.197	-52.685	43.235	-63.917	6.5268	126.99	-57.103	-80.449	-113.66	35.752	-19.54	-29.156	-35.201	55.653	55.06	-67.858	-8.4432	148.48	-67.812	20.086	24.676	3.5344	-4.7002	18.008	31.856	19.073	66.312	14.27	35.085	-135.73	-50.292	-64.474	27.952	-39.817	49.743	31.659	-7.9268	-38.697	-5.4688	-90.468	17.501	51.298	53.257	16.343	82.561	-73.721	-32.82	92.984	109.79	-58.392	76.799	-21.724	130.7	-78.693	20.526
-53.059	-33.1	-60.445	-37.324	17.506	-58.193	-21.54	-47.873	33.755	103.31	-50.902	-63.016	-80.767	33.695	-100.22	25.72	11.305	-63.557	-106.66	114.82	-51.866	227.49	-97.008	48.35	40.224	10.513	77.069	32.548	40.44	-4.7414	-87.073	27.197	-13.724	-21.969	86.585	32.749	33.835	-46.022	115.3	-5.6481	-9.2242	19.029	-23.826	-73.51	30.561	30.401	2.2291	-44.781	-92.022	15.682	-43.2	-83.037	-128.27	-31.194	82.218	-16.517	-68.846	176.51	-88.087	-17.689	11.057	12.181	-118.2	-68.695	20.079	-91.139	-118.64	58.108	67.865	153.56	-153.39	69.022	45.438	-12.781	-14.561	21.521	-39.07	39.196	36.992	0.66648	0.55114	11.383	-8.5218	67.416	46.875	-59.891	-84.415	18.881	32.736	45.977	81.522	-20.562	-33.116	15.386	-55.021	-26.643	33.883	80.858	-96.53	32.051
-26.94	-15.343	-10.877	86.827	-43.949	-68.761	-26.215	-53.782	-76.121	-72.785	-38.336	49.216	-20.875	21.674	12.076	-71.865	-14.392	-73.106	-65.251	-75.854	-36.136	43.218	94.313	-97.338	21.921	-18.92	-57.293	1.4904	39.769	25.323	24.869	-14.825	27.956	49.111	-70.215	44.233	-8.901	-8.8554	2.852	50.654	14.515	-48.424	80.577	-8.8674	13.015	-14.002	-41.034	3.757	-112.78	-83.024	107.28	-27.486	-88.571	-127.85	24.985	1.9934	-48.478	46.54	2.0849	5.1429	-9.4113	-34.102	161.1	-75.513	74.731	-35.332	24.09	12.368	-17.243	13.966	-22.709	58.28	33.336	17.984	-104.27	19.042	-68.697	35.054	-25.224	18.262	14.443	-32.494	-31.084	-14.266	-61.95	-47.533	-57.633	58.15	43.374	55.646	22.992	-25.636	59.254	140.78	-54.862	16.995	24.76	94.328	-71.511	32.326
